"""grupodeatributos""","CodSap","DesProductoSap","UnidadMedidaBase","CodProducto","Txt Grupo articulo","CodGrupoArticulo","CodUnidadNegocio","CodJerq01","CodMarca","DesMarca","CodigoNegocio","DesNegocio","CodAtributo1","DesAtributo1","CodAtributo2","DesAtributo2","CodAtributo3","DesAtributo3","PeticionBorrado","TipoEAN","CodEAN13","CodCUC","DescripcionCUC","CodCUCTono","DescripcionCUCTono","CodLinea","DesLinea","CodJerq02","DesJerq02","CodCategoria","DesCategoria","CodSubcategoria","DesSubcategoria","CodTipo","DesTipo","CodSubtipo","DesSubtipo","CodProductoGenerico","DesProductoGenerico","CodProductoSuperGenerico","DesProductoSuperGenerico","Largo","Ancho","Volumen","PesoBruto","Alto","Unidad Longitud","Unidad de Volumen","Unidad De Peso","CodClaseMKT","AplicacionLugarUso","Beneficio","DesCaracteristicaBulk","EdadObjetivo","FamiliaFragancia","Gama","GrupoProductoAC","Mercado","PresentacionEnvase","Sexo","SexoEdadObjetivo","TeoriaColor","TipoEstuche","TipoPielCabello","Tipo de Producto","ContenidoNeto","UmContenido","AcabadoAccessorios","AcabadoCajaReloj","AcabadoLuna","Adicional","CaracteristicasTirasAsas","CaracteristicasBijouterie","CierreComplementos","ClasificacionProductos","ColorCorrea","ColorLuna","ColorMarco","ColorTono","ColorTonoCajaReloj","DetalleCaja","DetalleEspecifi","DetalleProducto","DetalleSuela","DetalleBrazo","DetalleMarcoLentes","DialAcabado","ColorReloj","DisenoComplementos","TipoEstampado","EstiloAccesorio","EstiloRopa","FormaCaja","GrosorBrazo","GrupoProductosHogar","InsumoCajaReloj","InsumoMaterialPrimario","InsumoComplementario","MaterialCajaReloj","ModeloLentes","Niveles","NombreGenericoAccesorio","NombreGenerico","OcasionUsoAccesorio","OcasionUsoRopa","OrigenAccesorio","TipoPlaneacion","Posicionamiento","PresentacionForma","RotulosFila","SubtipoProdHogar","SubtipoProdComplementos","TallaTamano","Tema","Tematico","TipoLuna","TipoMaterial","TipoMaterialRopaCalzado","TipoMaterialBrazoLente","TipoTirasAsas","Tipologiareloj","TirasAsas","versatilidad"
"SAP","200098643","ES OMAR OJOS TRIA 5 ML","Unidad","P0422034001","0104","Tratamiento Facial","Cosméticos","02010400030010","02","ESIKA","0104","TRATAMIENTO FACIAL","0003","OJOS","0010","MUESTRA","","","","","","","","","","","OMAR","1412057438230","MUESTRAS COSMETICOS/TRATAMIENTO FACIAL/NUTRITIVAS REVIT.OJOS/TRIAL SIZE","12","MUESTRAS COSMETICOS","057","TRATAMIENTO FACIAL","438","NUTRITIVAS REVIT.OJOS","230","TRIAL SIZE","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Trat_Facial","Ojos","Multifuncional","Crema","","","","","Muestras Cosm Trat Facial","","Femenino","","","","Todo Tipo De Cutis","Muestra","5.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200098644","ES OMAR OJOS SACH ENC 1ML","Unidad","P0422034002","0104","Tratamiento Facial","Cosméticos","02010400030010","02","ESIKA","0104","TRATAMIENTO FACIAL","0003","OJOS","0010","MUESTRA","","","","","","","","","","","OMAR","1412057438275","MUESTRAS COSMETICOS/TRATAMIENTO FACIAL/NUTRITIVAS REVIT.OJOS/SACHET ENCARTADO","12","MUESTRAS COSMETICOS","057","TRATAMIENTO FACIAL","438","NUTRITIVAS REVIT.OJOS","275","SACHET ENCARTADO","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Trat_Facial","Ojos","Multifuncional","Crema","","","","","Muestras Cosm Trat Facial","","Femenino","","","","Todo Tipo De Cutis","Muestra","1.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200098646","ES OMAR ESPECIALIZADO 30ML","Unidad","P0422277002","0104","Tratamiento Facial","Cosméticos","02010400040011","02","ESIKA","0104","TRATAMIENTO FACIAL","0004","ROSTRO","0011","NUTRITIVA / REVITALIZADORA","","","","","","","","","","","OMAR","1410156041213","TRATAMIENTO FACIAL/PARA ROSTRO/NUTRITIVAS REVITALIZADORA/P-MUJER TODOTIPODECUTIS-NO","10","TRATAMIENTO FACIAL","156","PARA ROSTRO","041","NUTRITIVAS REVITALIZADORA","213","P-MUJER TODOTIPODECUTIS-NO","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Trat_Facial","Rostro","Elimina Arrugas","Balsamo / Locion","","","","","Nutritiva/Revitalizadora","","Femenino","","","","Todo Tipo De Cutis","Nutritiva / Revitalizadora","30.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200098649","LB BBG HID EDAD 1 REFILL 50G","Unidad","P0427277002","0104","Tratamiento Facial","Cosméticos","01010400040006","01","L'BEL","0104","TRATAMIENTO FACIAL","0004","ROSTRO","0006","HUMECTANTE","","","","","","","","","","","BIG BANG","1410156040213","TRATAMIENTO FACIAL/PARA ROSTRO/HUMECTANTES/P-MUJER TODOTIPODECUTIS-NORMAL","10","TRATAMIENTO FACIAL","156","PARA ROSTRO","040","HUMECTANTES","213","P-MUJER TODOTIPODECUTIS-NORMAL","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Trat_Facial","Rostro","Hidratante","Crema","","","","","Humectante","","Femenino","","","","Todo Tipo De Cutis","Humectante","50.0","G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200098650","LB BBG NUT EDAD 1 50G","Unidad","P0427277003","0104","Tratamiento Facial","Cosméticos","01010400040011","01","L'BEL","0104","TRATAMIENTO FACIAL","0004","ROSTRO","0011","NUTRITIVA / REVITALIZADORA","","","","","","","","","","","BIG BANG","1410156041213","TRATAMIENTO FACIAL/PARA ROSTRO/NUTRITIVAS REVITALIZADORA/P-MUJER TODOTIPODECUTIS-NO","10","TRATAMIENTO FACIAL","156","PARA ROSTRO","041","NUTRITIVAS REVITALIZADORA","213","P-MUJER TODOTIPODECUTIS-NO","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Trat_Facial","Rostro","Multifuncional","Crema","","","","","Nutritiva/Revitalizadora","","Femenino","","","","Todo Tipo De Cutis","Nutritiva / Revitalizadora","50.0","G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200098651","LB BBG OJOS EDAD 1 15G","Unidad","P0427277005","0104","Tratamiento Facial","Cosméticos","01010400030011","01","L'BEL","0104","TRATAMIENTO FACIAL","0003","OJOS","0011","NUTRITIVA / REVITALIZADORA","","","","","","","","","","","BIG BANG","1410037041213","TRATAMIENTO FACIAL/PARA OJOS/NUTRITIVAS REVITALIZADORA/P-MUJER TODOTIPODECUTIS-NORM","10","TRATAMIENTO FACIAL","037","PARA OJOS","041","NUTRITIVAS REVITALIZADORA","213","P-MUJER TODOTIPODECUTIS-NORM","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Trat_Facial","Ojos","Multifuncional","Crema","","","","","Nutritiva/Revitalizadora","","Femenino","","","","Todo Tipo De Cutis","Nutritiva / Revitalizadora","15.0","G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200098652","LB BBG HID EDAD 2 REFILL 50G","Unidad","P0427277007","0104","Tratamiento Facial","Cosméticos","01010400040006","01","L'BEL","0104","TRATAMIENTO FACIAL","0004","ROSTRO","0006","HUMECTANTE","","","","","","","","","","","BIG BANG","1410156040213","TRATAMIENTO FACIAL/PARA ROSTRO/HUMECTANTES/P-MUJER TODOTIPODECUTIS-NORMAL","10","TRATAMIENTO FACIAL","156","PARA ROSTRO","040","HUMECTANTES","213","P-MUJER TODOTIPODECUTIS-NORMAL","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Trat_Facial","Rostro","Hidratante","Crema","","","","","Humectante","","Femenino","","","","Todo Tipo De Cutis","Humectante","50.0","G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200098653","LB BBG NUT EDAD 2-50G","Unidad","P0427277008","0104","Tratamiento Facial","Cosméticos","01010400040011","01","L'BEL","0104","TRATAMIENTO FACIAL","0004","ROSTRO","0011","NUTRITIVA / REVITALIZADORA","","","","","","","","","","","BIG BANG","1410156041213","TRATAMIENTO FACIAL/PARA ROSTRO/NUTRITIVAS REVITALIZADORA/P-MUJER TODOTIPODECUTIS-NO","10","TRATAMIENTO FACIAL","156","PARA ROSTRO","041","NUTRITIVAS REVITALIZADORA","213","P-MUJER TODOTIPODECUTIS-NO","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Trat_Facial","Rostro","Multifuncional","Crema","","","","","Nutritiva/Revitalizadora","","Femenino","","","","Todo Tipo De Cutis","Nutritiva / Revitalizadora","50.0","G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200098654","LB BBG NUT EDAD 2 REFILL 50G","Unidad","P0427277009","0104","Tratamiento Facial","Cosméticos","01010400040011","01","L'BEL","0104","TRATAMIENTO FACIAL","0004","ROSTRO","0011","NUTRITIVA / REVITALIZADORA","","","","","","","","","","","BIG BANG","1410156041213","TRATAMIENTO FACIAL/PARA ROSTRO/NUTRITIVAS REVITALIZADORA/P-MUJER TODOTIPODECUTIS-NO","10","TRATAMIENTO FACIAL","156","PARA ROSTRO","041","NUTRITIVAS REVITALIZADORA","213","P-MUJER TODOTIPODECUTIS-NO","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Trat_Facial","Rostro","Multifuncional","Crema","","","","","Nutritiva/Revitalizadora","","Femenino","","","","Todo Tipo De Cutis","Nutritiva / Revitalizadora","50.0","G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200098655","LB BBG OJOS EDAD 2 15G","Unidad","P0427277010","0104","Tratamiento Facial","Cosméticos","01010400030011","01","L'BEL","0104","TRATAMIENTO FACIAL","0003","OJOS","0011","NUTRITIVA / REVITALIZADORA","","","","","","","","","","","BIG BANG","1410037041213","TRATAMIENTO FACIAL/PARA OJOS/NUTRITIVAS REVITALIZADORA/P-MUJER TODOTIPODECUTIS-NORM","10","TRATAMIENTO FACIAL","037","PARA OJOS","041","NUTRITIVAS REVITALIZADORA","213","P-MUJER TODOTIPODECUTIS-NORM","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Trat_Facial","Ojos","Multifuncional","Crema","","","","","Nutritiva/Revitalizadora","","Femenino","","","","Todo Tipo De Cutis","Nutritiva / Revitalizadora","15.0","G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200098884","ES LINEA NATURAL MANOS SA 5G","Unidad","P0209277003","0105","Tratamiento Corporal","Cosméticos","02010500030008","02","ESIKA","0105","TRATAMIENTO CORPORAL","0003","MANOS","0008","MUESTRA","","","","","","","","","","","NUEVA SUBMARCA V1","1512056383276","MUESTRAS COSMETICOS/TRATAMIENTO CORPORAL/HUMECTANTES-NUTRITIVAS/SACHET SIN ENCARTAR","12","MUESTRAS COSMETICOS","056","TRATAMIENTO CORPORAL","383","HUMECTANTES-NUTRITIVAS","276","SACHET SIN ENCARTAR","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Trat_Corporal","Manos","Humectante","Crema","","","","","Muestras Cosm Trat Corp","Sachet","Femenino","","","","Todo Tipo De Piel","Muestra","5.0","G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200098885","ES LINEA NATURAL MANOS TS 5G","Unidad","P0209277004","0105","Tratamiento Corporal","Cosméticos","02010500030008","02","ESIKA","0105","TRATAMIENTO CORPORAL","0003","MANOS","0008","MUESTRA","","","","","","","","","","","NUEVA SUBMARCA V1","1512056383230","MUESTRAS COSMETICOS/TRATAMIENTO CORPORAL/HUMECTANTES-NUTRITIVAS/TRIAL SIZE","12","MUESTRAS COSMETICOS","056","TRATAMIENTO CORPORAL","383","HUMECTANTES-NUTRITIVAS","230","TRIAL SIZE","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Trat_Corporal","Manos","Humectante","Crema","","","","","Muestras Cosm Trat Corp","Tubo","Femenino","","","","Todo Tipo De Piel","Muestra","5.0","G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200098886","ES LINEA NATURALCUERPO SA 5G","Unidad","P0209277005","0105","Tratamiento Corporal","Cosméticos","02010500020008","02","ESIKA","0105","TRATAMIENTO CORPORAL","0002","CUERPO","0008","MUESTRA","","","","","","","","","","","NUEVA SUBMARCA V1","1512056383276","MUESTRAS COSMETICOS/TRATAMIENTO CORPORAL/HUMECTANTES-NUTRITIVAS/SACHET SIN ENCARTAR","12","MUESTRAS COSMETICOS","056","TRATAMIENTO CORPORAL","383","HUMECTANTES-NUTRITIVAS","276","SACHET SIN ENCARTAR","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Trat_Corporal","Cuerpo","Humectante","Crema","","","","","Muestras Cosm Trat Corp","Sachet","Femenino","","","","Todo Tipo De Piel","Muestra","5.0","G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200098889","LB BBG NOCTURNE OJOS 15ML","Unidad","P0427277020","0104","Tratamiento Facial","Cosméticos","01010400030006","01","L'BEL","0104","TRATAMIENTO FACIAL","0003","OJOS","0006","HUMECTANTE","","","","","","","","","","","BIG BANG","1410037040213","TRATAMIENTO FACIAL/PARA OJOS/HUMECTANTES/P-MUJER TODOTIPODECUTIS-NORMAL","10","TRATAMIENTO FACIAL","037","PARA OJOS","040","HUMECTANTES","213","P-MUJER TODOTIPODECUTIS-NORMAL","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Trat_Facial","Ojos","Hidratante","Crema","","","","","Humectante","","Femenino","","","","Todo Tipo De Cutis","Humectante","15.0","G","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200097872","ES FEMP3 ANYA LP DUMMIE 150 ML","Unidad","P0439019003","0105","Tratamiento Corporal","Cosméticos","02010500020006","02","ESIKA","0105","TRATAMIENTO CORPORAL","0002","CUERPO","0006","LOCION / CREMA","","","","","","","","","","","ESIKA MIA","1509019383055","TRATAMIENTO CORPORAL/CUERPO/HUMECTANTES-NUTRITIVAS/LOCIONES PERFUMADAS","09","TRATAMIENTO CORPORAL","019","CUERPO","383","HUMECTANTES-NUTRITIVAS","055","LOCIONES PERFUMADAS","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Trat_Corporal","Cuerpo","Humectante","Locion","","","","","Crema/Loc Corporal","Tubo","Femenino","","","","Todo Tipo De Piel","Locion / Crema","150.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200097894","CY GIGI CR HIDRAT TT 50 ML","Unidad","P0005277001","0104","Tratamiento Facial","Cosméticos","03010400040006","03","CYZONE","0104","TRATAMIENTO FACIAL","0004","ROSTRO","0006","HUMECTANTE","","","","","","","","","","","GIGI","1410156040158","TRATAMIENTO FACIAL/PARA ROSTRO/HUMECTANTES/P-MUJER CUTIS SECO-NORMAL SECO","10","TRATAMIENTO FACIAL","156","PARA ROSTRO","040","HUMECTANTES","158","P-MUJER CUTIS SECO-NORMAL SECO","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Trat_Facial","Rostro","Hidratante","Crema","","","","","Humectante","","Femenino","","","","Todo Tipo De Cutis","Humectante","50.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200097895","CY GIGI MASCARILLA 10 ML","Unidad","P0005279020","0104","Tratamiento Facial","Cosméticos","03010400040008","03","CYZONE","0104","TRATAMIENTO FACIAL","0004","ROSTRO","0008","MASCARILLA","","","","","","","","","","","GIGI","1410156044158","TRATAMIENTO FACIAL/PARA ROSTRO/MASCARILLA FACIAL/P-MUJER CUTIS SECO-NORMAL SECO","10","TRATAMIENTO FACIAL","156","PARA ROSTRO","044","MASCARILLA FACIAL","158","P-MUJER CUTIS SECO-NORMAL SECO","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Trat_Facial","Rostro","Energizante","Crema","","","","","Mascarilla","","Femenino","","","","Todo Tipo De Cutis","Mascarilla","10.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091550","CY GIGI MASC PAPEL 10 ML","Unidad","P0005279010","0104","Tratamiento Facial","Cosméticos","03010400040008","03","CYZONE","0104","TRATAMIENTO FACIAL","0004","ROSTRO","0008","MASCARILLA","","","","","","","","","","","GIGI","1410156044213","TRATAMIENTO FACIAL/PARA ROSTRO/MASCARILLA FACIAL/P-MUJER TODOTIPODECUTIS-NORMAL","10","TRATAMIENTO FACIAL","156","PARA ROSTRO","044","MASCARILLA FACIAL","213","P-MUJER TODOTIPODECUTIS-NORMAL","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Trat_Facial","Rostro","Energizante","Pañitos","","","","","Mascarilla","","Femenino","","","","Todo Tipo De Cutis","Mascarilla","10.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200078166","LB LEDERM TRIA 45 N USA 5 ML","Unidad","P0180274034","0104","Tratamiento Facial","Cosméticos","01010400040010","01","L'BEL","0104","TRATAMIENTO FACIAL","0004","ROSTRO","0010","MUESTRA","","","","","","200076065","LB LEDERM TRIA 45 NOCHE 5 ML","","","","LEDERM/DERMAGIE","1412057436230","MUESTRAS COSMETICOS/TRATAMIENTO FACIAL/NUTRITIVAS REVIT.AREAS ESP/TRIAL SIZE","12","MUESTRAS COSMETICOS","057","TRATAMIENTO FACIAL","436","NUTRITIVAS REVIT.AREAS ESP","230","TRIAL SIZE","","","","","32.500","26.500","61.149","15.000","71.000","Milímetro","Cm3","Gramo","Trat_Facial","Rostro","Hidratante","Crema","","","","","Muestras Cosm Trat Facial","","Femenino","","","","Todo Tipo De Cutis","Muestra","5.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200087793","LB MATISSE CR OPTIM SA 5 ML","Unidad","P0048278017","0105","Tratamiento Corporal","Cosméticos","01010500020008","01","L'BEL","0105","TRATAMIENTO CORPORAL","0002","CUERPO","0008","MUESTRA","","","","","","200087793","LB MATISSE CR OPTIM SA 5 ML","","","","SENSES","1512056383276","MUESTRAS COSMETICOS/TRATAMIENTO CORPORAL/HUMECTANTES-NUTRITIVAS/SACHET SIN ENCARTAR","12","MUESTRAS COSMETICOS","056","TRATAMIENTO CORPORAL","383","HUMECTANTES-NUTRITIVAS","276","SACHET SIN ENCARTAR","","","","","100.000","60.000","24.000","7.000","4.000","Milímetro","Cm3","Gramo","Trat_Corporal","Cuerpo","Humectante","Locion","","","","","Muestras Cosm Trat Corp","Sachet","Femenino","","","","Todo Tipo De Piel","Muestra","5.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200098648","ES BLOQUEADOR FACIAL 50ML","Unidad","P0359288012","0104","Tratamiento Facial","Cosméticos","02010400040012","02","ESIKA","0104","TRATAMIENTO FACIAL","0004","ROSTRO","0012","PROTECTOR SOLAR","","","","","","","","","","","STAR","1410156074213","TRATAMIENTO FACIAL/PARA ROSTRO/PROTECTORES SOLARES/P-MUJER TODOTIPODECUTIS-NORMAL","10","TRATAMIENTO FACIAL","156","PARA ROSTRO","074","PROTECTORES SOLARES","213","P-MUJER TODOTIPODECUTIS-NORMAL","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Trat_Facial","Rostro","Proteccion Solar/Bloqueador","Balsamo / Locion","","","","","Trat.Prot / Bloquea Fac.","","Femenino","","","","Todo Tipo De Cutis","Protector Solar","50.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200084080","LB UV DEFE BLOQ NVO OTC 30 ML","Unidad","P0285288143","0104","Tratamiento Facial","Cosméticos","01010400040012","01","L'BEL","0104","TRATAMIENTO FACIAL","0004","ROSTRO","0012","PROTECTOR SOLAR","","","","","","200058729","UV DEFENSE 365 30 ML LB","","","","UV DEFENSE","1410156074213","TRATAMIENTO FACIAL/PARA ROSTRO/PROTECTORES SOLARES/P-MUJER TODOTIPODECUTIS-NORMAL","10","TRATAMIENTO FACIAL","156","PARA ROSTRO","074","PROTECTORES SOLARES","213","P-MUJER TODOTIPODECUTIS-NORMAL","","","","","38.000","26.000","117.572","58.000","119.000","Milímetro","Cm3","Gramo","Trat_Facial","Rostro","Proteccion Solar/Bloqueador","Balsamo / Locion","Todas Las Edades (Familiar)","","","","Trat.Prot / Bloquea Fac.","","Unisex","","","","Todo Tipo De Cutis","Protector Solar","30.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200083431","ES -SENS ACON CAI PR/CR 350 ML","Unidad","P0406220014","0103","Cuidado Personal","Cosméticos","020103000300010009","02","ESIKA","0103","CUIDADO PERSONAL","0003","ACONDICIONADOR","0001","FEMENINO","0009","FRASCO S/SPRAY","","","","200081421","ES -SENS ACON ANTCAIDA 350 ML","","","","�SENS","1304068093217","CUIDADO PERSONAL/ACONDICIONADORES/ADULTOS-NI#OS(AS)-BEBES/ACONDICIONADOR","04","CUIDADO PERSONAL","068","ACONDICIONADORES","093","ADULTOS-NI#OS(AS)-BEBES","217","ACONDICIONADOR","","","","","62.200","44.000","562.412","410.000","205.500","Milímetro","Cm3","Gramo","Cuidado_Personal","","Proteccion","Emulsion","Todas Las Edades (Familiar)","","","","Acondicionador","Frasco S/Spray","","","","","Todo Tipo De Cabello/Normal","Acondicionador","350.0","Ml","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200097916","SHWR C16 AGU SH MA- 1 L","Unidad","P0150200029","0103","Cuidado Personal","Cosméticos","020103001200030009","02","ESIKA","0103","CUIDADO PERSONAL","0012","SHAMPOO","0003","UNISEX","0009","FRASCO S/SPRAY","","","","200037734","AGU SHAMPOO C/MIEL ABEJA 1 LT","","","","AGU / UPA","1304067240088","CUIDADO PERSONAL/SHAMPOO/BEBES/SOLO SHAMPOO","04","CUIDADO PERSONAL","067","SHAMPOO","240","BEBES","088","SOLO SHAMPOO","","","","","95.000","91.000","2048.865","1125.000","237.000","Milímetro","Cm3","Gramo","Cuidado_Personal","","Perfumar","Emulsion","0-2","","","","Shampoo Bebes","Frasco S/Spray","","","","","Todo Tipo De Cabello/Normal","Shampoo","1.0","L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","200088555","ES ALVI SH 3EN1 HIDRA CC PR 1L","Unidad","P0278204016","0103","Cuidado Personal","Cosméticos","020103001200030009","02","ESIKA","0103","CUIDADO PERSONAL","0012","SHAMPOO","0003","UNISEX","0009","FRASCO S/SPRAY","","","","200084783","ES ALVI SH 3EN1 HIDRA CC 1L","","","","ALVIENTO/BRISA","1304067366066","CUIDADO PERSONAL/SHAMPOO/ADULTOS/DOS EN UNO","04","CUIDADO PERSONAL","067","SHAMPOO","366","ADULTOS","066","DOS EN UNO","","","","","100.000","79.000","2148.800","1104.000","272.000","Milímetro","Cm3","Gramo","Cuidado_Personal","","Dos En Uno","Emulsion","","","","","Shampoo Adultos","Frasco S/Spray","","","","","Todo Tipo De Cabello/Normal","Shampoo","1.0","L","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091653","SORP DE BELLEZA M&A EC C17","Unidad","P0504170000","0401","Hogar","Hogar","03","03","CYZONE","","","","","","","","","","","","","","","","","CYZONE","5134092511486","HOGAR/TEMATICOS/CARA/OTROS","34","HOGAR","092","TEMATICOS","511","CARA","486","OTROS","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Hogar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091804","SORP DE BELLEZA M&A EC C18","Unidad","P0504176000","0401","Hogar","Hogar","03","03","CYZONE","","","","","","","","","","","","","","","","","CYZONE","5134092511486","HOGAR/TEMATICOS/CARA/OTROS","34","HOGAR","092","TEMATICOS","511","CARA","486","OTROS","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Hogar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210091572","CY BROCHAS LIKE A PRO C","Unidad","P0772901814","0401","Hogar","Hogar","030401","03","CYZONE","0401","HOGAR","","","","","","","","","","","","","","","CYZONE","5134523511477","HOGAR/TIPO/CARA/MULTIPLE BROCHAS","34","HOGAR","523","TIPO","511","CARA","477","MULTIPLE BROCHAS","","","","","8.500","3.000","0.395","84.000","15.500","Milímetro","Cm3","Gramo","Hogar","","","","","","","","","","","Femenino","","","","Belleza Y Salud","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Brochas/ Esponjas","","","","","","Varios","","","","","",""
"SAP","210091446","CY SET DE BROCHAS RISE SHINE","Unidad","P0772901768","0401","Hogar","Hogar","03","03","CYZONE","","","","","","","","","","","","","","","","","CYZONE","5134521511478","HOGAR/SET/CARA/MULTIPLE CARA","34","HOGAR","521","SET","511","CARA","478","MULTIPLE CARA","","","","","180.000","12.000","162.000","62.000","75.000","Milímetro","Cm3","Gramo","Hogar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SAP","210092485","SORP DE BELLEZA M&A EC C02","Unidad","P0504292000","0401","Hogar","Hogar","030401","03","CYZONE","0401","HOGAR","","","","","","","","","","","","","","","CYZONE","5134092511486","HOGAR/TEMATICOS/CARA/OTROS","34","HOGAR","092","TEMATICOS","511","CARA","486","OTROS","","","","","0.000","0.000","0.000","0.000","0.000","Milímetro","Cm3","Gramo","Hogar","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
